,,,,,,,,,,,,,
（林昀嫺老師）,,,,,,,,,,,,,
195 實作實算契約(單價契約) ,unit price contract,單價契約,,,,,,,,,,,
196 契約定性 ,contract characterization,契約定性,characterization of contract,契約定性,,,,,,,,,
197 逾期完工 ,late completion,逾期完工,overdue completion,逾期完工,,,,,,,,,
198 不動產製造物供給契約 ,a subcontract agreement of real estate purchase,不動產買賣承攬契約,,,,,,,,,,,
199 承攬契約 ,the contract of hire of work,承攬契約,undertaking contracts,承攬契約,freight forwarding contract,運送承攬契約,,,,,,,
200 包工包料方式 ,turn-key ways,包工包料方式,,,,,,,,,,,
201 所有權移轉 ,tranfer of the ownership,所有權移轉,land title transfer,土地所有權移轉,property rights transfer,財產權移轉,,,,,,,
202 協力義務 ,obligation to give assistance,協力義務,duty of cooperation,協助義務,,,,,,,,,
203 漏列 ,omission,遺漏,,,,,,,,,,,
204 單價分析表誤載 ,errors in the cost breakdown form,單價分析表內的錯誤,mistakes in the cost breakdown form,單價分析表內的錯誤,,,,,,,,,
205 計價單位 ,charge unit,計價單位,,,,,,,,,,,
206 工期展延所生費用 ,extention fees for construction projects,工期展延所生費用,,,,,,,,,,,
207 風險 ,risk,風險,danger,危險,,,,,,,,,
208 情勢變更 ,change in circumstances,環境改變,a change in situation,情勢改變,the change of circumstance,環境改變,,,,,,,
209 工地交付(提供) ,job-site delivery,工地交付,on-site delivery,現場交付,on-the-spot delivery,現場交付,,,,,,,
210 下腳料 ,tailings,在加工過程中殘餘的廢油料,leftover bits and pieces,在加工過程中殘餘的物料,offal,食品加工後殘餘的物料,shorts,加工小麥後剩下的麥麩及粗粉,off-cuts,下腳料,rejected material,不良品,
211 剩餘材料 ,surplus material,剩餘材料,remaining material,剩餘材料,excessive material,過多的材料,,,,,,,
212 所有權歸屬,delineation of ownership,所有權之描述,delineation of property rights,財產權之描述,,,,,,,,,
（郭書琴老師）,,,,,,,,,,,,,
1 債權讓與 ,,,,,,,,,,,,,
2 仲裁條款獨立原則 ,,,,,,,,,,,,,
3 債之同一性 ,,,,,,,,,,,,,
4 訴之追加 ,,,,,,,,,,,,,
5 迴避 ,,,,,,,,,,,,,
6 程序選擇權 ,,,,,,,,,,,,,
7 妨訴抗辯 ,,,,,,,,,,,,,
8 衡平仲裁 ,,,,,,,,,,,,,
9 法律仲裁 ,,,,,,,,,,,,,
10 法律上所不許之行為 ,,,,,,,,,,,,,
11 未附理由 ,,,,,,,,,,,,,
12 越權判斷 ,,,,,,,,,,,,,
13 仲裁協議失效 ,,,,,,,,,,,,,
14 選任仲裁人 ,,,,,,,,,,,,,
15 契約自由原則 ,,,,,,,,,,,,,
16 仲裁人職權決定事項 ,,,,,,,,,,,,,
17 管轄權 ,,,,,,,,,,,,,
18 仲裁前置程序 ,,,,,,,,,,,,,
19 訴訟標的 ,,,,,,,,,,,,,
20 情事變更原則 ,,,,,,,,,,,,,
21 衡平原則 ,,,,,,,,,,,,,
22 誠實信用原則 ,,,,,,,,,,,,,
23 法理 ,,,,,,,,,,,,,
24 仲裁判斷既判力 ,,,,,,,,,,,,,
25 衡平法則 ,,,,,,,,,,,,,
26 顯失公平 ,,,,,,,,,,,,,
27 誠信原則 ,,,,,,,,,,,,,
28 仲裁代理權欠缺 ,,,,,,,,,,,,,
29 仲裁人逾越權限 ,,,,,,,,,,,,,
30 形成權 ,,,,,,,,,,,,,
31 訴訟標的價額 ,,,,,,,,,,,,,
32 裁判費,,,,,,,,,,,,,
（蔡穎芳老師）,,,,,,,,,,,,,
1 第三人清償債務 ,to pay off the debt by the third party,第三人清償債務,to discharge liabilities by the third party,第三人清償債務,a third party satisfies the debt,第三人清償債務,,,,,,,
2 決算 ,,,,,,,,,,,,,
3 終止抵押權契約 ,,,,,,,,,,,,,
4 擔保範圍 ,,,,,,,,,,,,,
5 擔保債權範圍 ,,,,,,,,,,,,,
6 土地登記及附件記載之效力 ,,,,,,,,,,,,,
7 請求結算債權額 ,,,,,,,,,,,,,
8 擔保債權之限制 ,,,,,,,,,,,,,
9 量之限制 ,,,,,,,,,,,,,
10 債權最高限額抵押權 ,,,,,,,,,,,,,
11 本金最高限額抵押權 ,,,,,,,,,,,,,
12 擔保之債權 ,,,,,,,,,,,,,
13 利息 ,,,,,,,,,,,,,
14 遲延利息 ,,,,,,,,,,,,,
15 違約金 ,,,,,,,,,,,,,
16 分配表異議之訴 ,,,,,,,,,,,,,
17 最高限額抵押權確定 ,,,,,,,,,,,,,
18 確定事由 ,,,,,,,,,,,,,
19 原債權不繼續發生 ,,,,,,,,,,,,,
20 存續期間 ,,,,,,,,,,,,,
21 終止抵押契約 ,,,,,,,,,,,,,
22 債權讓與 ,,,,,,,,,,,,,
23 決算期 ,,,,,,,,,,,,,
24 確定期日 ,,,,,,,,,,,,,
25 塗銷抵押權登記 ,,,,,,,,,,,,,
26 公司解散 ,,,,,,,,,,,,,
27 擔保債權所由發生之法律關係消滅 ,,,,,,,,,,,,,
28 擔保債權所由生之契約終止 ,,,,,,,,,,,,,
29 土地登記及附件記載之 ,,,,,,,,,,,,,
30 共同最高限額抵押權 ,,,,,,,,,,,,,
31 共同擔保 ,,,,,,,,,,,,,
32 移轉從屬性之緩和 ,,,,,,,,,,,,,
33 法定債權移轉 ,,,,,,,,,,,,,
34 第三人清償 ,,,,,,,,,,,,,
35 最高限額抵押權之意義 ,,,,,,,,,,,,,
36 質之限制 ,,,,,,,,,,,,,
37 概括最高限額抵押權 ,,,,,,,,,,,,,
38 一定範圍內不特定債權 ,,,,,,,,,,,,,
39 一定法律關係 ,,,,,,,,,,,,,
40 他債權人聲請強制執行 ,,,,,,,,,,,,,
41 確定之效力 ,,,,,,,,,,,,,
42 變更為普通抵押權之登記 ,,,,,,,,,,,,,
43 發生從屬性之緩和 ,,,,,,,,,,,,,
44 最高限額抵押權之實行 ,,,,,,,,,,,,,
45 聲請裁定拍賣抵押物 ,,,,,,,,,,,,,
46 形式審查 ,,,,,,,,,,,,,
47 抵押物所有權移轉 ,,,,,,,,,,,,,
48 債務承擔 ,,,,,,,,,,,,,
49 債務清償 ,,,,,,,,,,,,,
50 變更債務人 ,,,,,,,,,,,,,
51 抵押權人聲請裁定拍賣抵押物 ,,,,,,,,,,,,,
52 確認抵押債權不存在 ,,,,,,,,,,,,,
53 最高限額抵押權之變更 ,,,,,,,,,,,,,
54 概括繼受 ,,,,,,,,,,,,,
55 法人合併 ,,,,,,,,,,,,,
56 債務人異議之訴 ,,,,,,,,,,,,,
57 擔保範圍之限制 ,,,,,,,,,,,,,
58 時之限制 ,,,,,,,,,,,,,
59 消滅從屬性之緩和 ,,,,,,,,,,,,,
60 請求確定原債權 ,,,,,,,,,,,,,
61 債權人標準 ,,,,,,,,,,,,,
62 擔保效力範圍確定 ,,,,,,,,,,,,,
63 結算 ,,,,,,,,,,,,,
64 確認本票債權不存在,,,,,,,,,,,,,
（官曉薇老師）,,,,,,,,,,,,,
1 權利行使及舉證 ,,,,,,,,,,,,,
2 沈船移除 ,,,,,,,,,,,,,
3 船舶所有人責任限制 ,,,,,,,,,,,,,
4 擬制交貨(海關強制寄倉) ,,,,,,,,,,,,,
5 損害賠償額之計算 ,,,,,,,,,,,,,
6 單位責任限制 ,,,,,,,,,,,,,
7 消滅時效 ,,,,,,,,,,,,,
8 一年時效期間 ,,,,,,,,,,,,,
9 承攬運送 ,,,,,,,,,,,,,
10 電報放貨 ,,,,,,,,,,,,,
11 受貨人求償權 ,,,,,,,,,,,,,
12 FCL\FCL (CY\CY) ,,,,,,,,,,,,,
13 合法甲板運送 ,,,,,,,,,,,,,
14 免責函 ,,,,,,,,,,,,,
15 貨物照管義務 ,,,,,,,,,,,,,
16 免責條款之效力 ,,,,,,,,,,,,,
17 免責事由舉證責任 ,,,,,,,,,,,,,
18 保險代位 ,,,,,,,,,,,,,
19 失火 ,,,,,,,,,,,,,
20 免責事由 ,,,,,,,,,,,,,
21 Open Policy ,,,,,,,,,,,,,
22 載貨證券引置條款之效力 ,,,,,,,,,,,,,
23 何謂運送事項 ,,,,,,,,,,,,,
24 平板貨櫃 ,,,,,,,,,,,,,
25 損害賠償計算 ,,,,,,,,,,,,,
26 遲延責任 ,,,,,,,,,,,,,
27 不可抗力之碰撞 ,,,,,,,,,,,,,
28 時效延長 ,,,,,,,,,,,,,
29 船舶適航義務 ,,,,,,,,,,,,,
30 打撈費用 ,,,,,,,,,,,,,
31 Without Prejudice ,,,,,,,,,,,,,
32 船舶所有人責任限制(船東過失) ,,,,,,,,,,,,,
33 船舶碰撞 ,,,,,,,,,,,,,
34 損害賠償之計算(打撈費用是否加計) ,,,,,,,,,,,,,
35 海難救助意義 ,,,,,,,,,,,,,
36 危險要件、拒絕救助 ,,,,,,,,,,,,,
37 海難救助 ,,,,,,,,,,,,,
38 ICC(C) ,,,,,,,,,,,,,
39 損害防阻費用、避難港費用、轉運費用 ,,,,,,,,,,,,,
40 預約保單 ,,,,,,,,,,,,,
41 蓋印證明為物權行為或債權行為 ,,,,,,,,,,,,,
42 船舶所有權讓與 ,,,,,,,,,,,,,
43 書面及蓋印證明之效力 ,,,,,,,,,,,,,
44 載貨證券背面條款 ,,,,,,,,,,,,,
45 載貨證券準據法條款之效力 ,,,,,,,,,,,,,
46 載貨證券管轄條款之效力 ,,,,,,,,,,,,,
47 拖船間碰撞 ,,,,,,,,,,,,,
48 引水過失 ,,,,,,,,,,,,,
49 擔保提貨書 ,,,,,,,,,,,,,
50 電報放貨切結書效力 ,,,,,,,,,,,,,
51 小提單(Delivery Order) ,,,,,,,,,,,,,
52 小提單性質及小提單受貨人地位(權利) ,,,,,,,,,,,,,
53 D/O)法律性質 ,,,,,,,,,,,,,
54 小提單持有人對載貨證券簽發人之訴權 ,,,,,,,,,,,,,
55 件貨運送 ,,,,,,,,,,,,,
56 合板機器 ,,,,,,,,,,,,,
57 受貨人之損害賠償請求權 ,,,,,,,,,,,,,
58 受領權利人 ,,,,,,,,,,,,,
59 適用對象 ,,,,,,,,,,,,,
60 準據法、請求權競合 ,,,,,,,,,,,,,
61 定期租船 ,,,,,,,,,,,,,
62 海事優先權(適用範圍) ,,,,,,,,,,,,,
63 涉外民事準據法(侵權行為、海事優先權) ,,,,,,,,,,,,,
64 船舶所有人之侵權行為責任及雇用人責任 ,,,,,,,,,,,,,
65 船舶所有人之適航及照管義務 ,,,,,,,,,,,,,
66 船艙進水 ,,,,,,,,,,,,,
67 海難定義 ,,,,,,,,,,,,,
68 船舶適航性 ,,,,,,,,,,,,,
69 約克安特衛普規則 ,,,,,,,,,,,,,
70 約克安特衛普規則之約定效力 ,,,,,,,,,,,,,
71 海難 ,,,,,,,,,,,,,
72 船身破裂進水 ,,,,,,,,,,,,,
73 無單放貨 ,,,,,,,,,,,,,
74 海關規定與強制入倉 ,,,,,,,,,,,,,
75 時效 ,,,,,,,,,,,,,
76 非海上期間 ,,,,,,,,,,,,,
77 海上貨物單 ,,,,,,,,,,,,,
78 甲板裝載 ,,,,,,,,,,,,,
79 航運種類 ,,,,,,,,,,,,,
80 傭船契約 ,,,,,,,,,,,,,
81 免責約款之效力 ,,,,,,,,,,,,,
82 FIOST ,,,,,,,,,,,,,
83 引置傭船契約條款 ,,,,,,,,,,,,,
84 定義 ,,,,,,,,,,,,,
85 請求權競合 ,,,,,,,,,,,,,
86 未載明價值 ,,,,,,,,,,,,,
87 買賣發票標準 ,,,,,,,,,,,,,
88 遲延認定標準 ,,,,,,,,,,,,,
89 船舶適航性 ,,,,,,,,,,,,,
90 承認證書及定期檢驗 ,,,,,,,,,,,,,
91 準據法及管轄條款 ,,,,,,,,,,,,,
92 繳回證券_指示式,,,,,,,,,,,,,
（林志潔老師）,,,,,,,,,,,,,
1 不能未遂 ,impossibility defense,,,,,,,,,,,,
2 不能犯 ,defendant who raised in impossibility ,,,,,,,,,,,,
3 不能發生犯罪之結果 ,the act could not have consummated the offence,,,,,,,,,,,,
4 無危險 ,not dangerous,,,,,,,,,,,,
5 未遂犯 ,criminal attempts,,,,,,,,,,,,
6 障礙未遂 ,complete but imperfect attempt,,,,,,,,,,,,
7 普通未遂 ,imcomplete criminal attempts,,,,,,,,,,,,
8 具體危險 ,substantive dangerousness,,,,,,,,,,,,
9 抽象危險 ,abstractive dangerousness,,,,,,,,,,,,
10 中止犯 ,voluntarily abandonment defense,,,,,,,,,,,,
11 中止未遂 ,abandonment,,,,,,,,,,,,
12 著手中止 ,abandonment,,,,,,,,,,,,
13 實行中止 ,quasi-desistance from an attemp,準中止未遂,,,,,,,,,,,
14 準中止犯 ,quasi-desistance from an attemp,準中止未遂,,,,,,,,,,,
15 預備 ,preparation,,,,,,,,,,,,
16 陰謀 ,conspiracy,,,,,,,,,,,,
17 共同正犯之中止 ,abandonment of joint principal,,,,,,,,,,,,
18 未遂幫助 ,attempt to aid,,,,,,,,,,,,
19 幫助未遂 ,attempt to aid,,,,,,,,,,,,
20 陷害教唆 ,entrapment defense,誘捕偵查,,,,,,,,,,,
21 著手實行 ,attempt,,,,,,,,,,,,
22 實行行為,perform,,implement,,execute,,,,,,,,
（官曉薇老師）,,,,,,,,,,,,,
1 停車場設置許可 ,,,,,,,,,,,,,
2 行政裁量 ,,,,,,,,,,,,,
3 故意過失(有責性) ,,,,,,,,,,,,,
4 職務義務 ,,,,,,,,,,,,,
5 公益目的 ,,,,,,,,,,,,,
6 第三人利益 ,,,,,,,,,,,,,
7 委託行使公權力 ,,,,,,,,,,,,,
8 行政助手 ,,,,,,,,,,,,,
9 轉介安置 ,,,,,,,,,,,,,
10 強制治療 ,,,,,,,,,,,,,
11 疫學因果關係 ,,,,,,,,,,,,,
12 輻射屋 ,,,,,,,,,,,,,
13 公共設施 ,,,,,,,,,,,,,
14 管理欠缺 ,,,,,,,,,,,,,
15 因果關係 ,,,,,,,,,,,,,
16 與有過失 ,,,,,,,,,,,,,
17 供公眾使用 ,,,,,,,,,,,,,
18 修繕擴建 ,,,,,,,,,,,,,
19 棄置廢土 ,,,,,,,,,,,,,
20 護欄 ,,,,,,,,,,,,,
21 舉證責任 ,,,,,,,,,,,,,
22 道路坑洞 ,,,,,,,,,,,,,
23 車禍事故 ,,,,,,,,,,,,,
24 賠償機關之求償權 ,,,,,,,,,,,,,
25 公有公共設施 ,,,,,,,,,,,,,
26 設置欠缺 ,,,,,,,,,,,,,
27 天然災害 ,,,,,,,,,,,,,
28 不可抗力 ,,,,,,,,,,,,,
29 道路安全標誌 ,,,,,,,,,,,,,
30 無謀生能力 ,,,,,,,,,,,,,
31 共同侵權行為 ,,,,,,,,,,,,,
32 損害發生 ,,,,,,,,,,,,,
33 損害賠償範圍 ,,,,,,,,,,,,,
34 私有公物 ,,,,,,,,,,,,,
35 道路交通標誌 ,,,,,,,,,,,,,
36 使用人 ,,,,,,,,,,,,,
37 人孔蓋 ,,,,,,,,,,,,,
38 實際管領 ,,,,,,,,,,,,,
39 自然公物 ,,,,,,,,,,,,,
40 驗收 ,,,,,,,,,,,,,
41 不真正連帶債務 ,,,,,,,,,,,,,
42 土地積水 ,,,,,,,,,,,,,
43 知有損害 ,,,,,,,,,,,,,
44 時效中斷 ,,,,,,,,,,,,,
45 消滅時效期間 ,,,,,,,,,,,,,
46 起算時點 ,,,,,,,,,,,,,
47 受刑人 ,,,,,,,,,,,,,
48 刑事附帶民事訴訟 ,,,,,,,,,,,,,
49 施工圍籬 ,,,,,,,,,,,,,
50 國營事業 ,,,,,,,,,,,,,
51 失火 ,,,,,,,,,,,,,
52 台電配電室 ,,,,,,,,,,,,,
53 道路施工 ,,,,,,,,,,,,,
54 道路縮減 ,,,,,,,,,,,,,
55 限高天架 ,,,,,,,,,,,,,
56 公務員所屬機關 ,,,,,,,,,,,,,
57 扣押物 ,,,,,,,,,,,,,
58 委託機關 ,,,,,,,,,,,,,
59 代為保管 ,,,,,,,,,,,,,
60 委託行使公權力 ,,,,,,,,,,,,,
61 檢察官 ,,,,,,,,,,,,,
62 警察機關 ,,,,,,,,,,,,,
63 管理機關 ,,,,,,,,,,,,,
64 公共設施 ,,,,,,,,,,,,,
65 電信管線 ,,,,,,,,,,,,,
66 道路施工 ,,,,,,,,,,,,,
67 設置欠缺 ,,,,,,,,,,,,,
68 道路交通標誌 ,,,,,,,,,,,,,
69 賠償義務機關 ,,,,,,,,,,,,,
70 橋樑護欄斷落 ,,,,,,,,,,,,,
71 管理欠缺 ,,,,,,,,,,,,,
72 清理廢棄物 ,,,,,,,,,,,,,
73 車禍事故 ,,,,,,,,,,,,,
74 共同侵權行為 ,,,,,,,,,,,,,
75 公務員所屬機關 ,,,,,,,,,,,,,
76 與有過失 ,,,,,,,,,,,,,
77 駐衛警 ,,,,,,,,,,,,,
78 土地徵收 ,,,,,,,,,,,,,
79 土地測量 ,,,,,,,,,,,,,
80 徵收測量 ,,,,,,,,,,,,,
81 道路拓寬 ,,,,,,,,,,,,,
82 固有公權力 ,,,,,,,,,,,,,
83 刑事告訴 ,,,,,,,,,,,,,
84 知有損害 ,,,,,,,,,,,,,
85 時效中斷 ,,,,,,,,,,,,,
86 視為不中斷 ,,,,,,,,,,,,,
87 拒絕賠償 ,,,,,,,,,,,,,
88 協議不成立 ,,,,,,,,,,,,,
89 協議先行 ,,,,,,,,,,,,,
90 時效期間 ,,,,,,,,,,,,,
91 起算時點 ,,,,,,,,,,,,,
92 消滅時效期間 ,,,,,,,,,,,,,
